Y_GE65,F,MED_E,NAC,EA	16398.8 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,EA18	16524.0 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,EA19	16398.8 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,EE	5343 	5030 	4711 b	4517 	4336 	4218 	4222 	4029 	3445 	2984 	2608 	2206 	1876 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,EL	7573 	7520 	7500 	8371 	9337 	8960 	10280 	9893 	9480 	8624 	8110 	7620 	7020 	6575 	5369 	5346 	4848 	4396 	4158 	3992 	3327 
Y_GE65,F,MED_E,NAC,ES	13262 	12990 	13060 	13043 	13003 	12414 	12769 	12803 	11575 b	9333 	8414 	8219 	8147 	: 	7743 	7041 	6735 	6290 	6058 	5890 	5616 
Y_GE65,F,MED_E,NAC,EU	51977.0 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,EU27	52128.4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,EU28	51977.0 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,FI	19400 	19017 	18441 	18086 	17211 	16401 	16233 	14909 	14109 	13838 	13205 	12844 	12457 	: 	10728 	10284 	10244 	9912 	9973 	9479 	: 
Y_GE65,F,MED_E,NAC,FR	21441 	21287 	20857 	20638 	19678 	19375 	18525 	17969 	17444 b	14789 	14149 	14129 	13617 	: 	12761 	12529 	12284 	12214 	11765 	11520 	11233 
Y_GE65,F,MED_E,NAC,HR	36000 	35200 	33600 	32200 	32200 	31533 	33000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,HU	1441222 	1368000 	1350597 	1263120 	1222400 	1177600 	1170060 	1153360 	1074290 	971165 	871000 	840000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,IE	: 	18696 	17575 	17539 	16506 	16852 	17338 	17016 	17016 	15176 	13891 	12492 	11427 	10633 	8459 	7447 	7361 	6726 	6543 	6066 	6018 
Y_GE65,F,MED_E,NAC,IS	: 	3136707 	3159780 	2882757 	2743460 	2684544 	2860205 	2811297 	2253189 	1975894 	1739130 	1597742 	1490556 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,IT	15897 p	15159 	15045 	14808 	14825 	14445 	14310 	13751 	13481 	12863 	12540 	12148 	11895 	: 	9616 	9400 	8728 	8263 	7437 	7437 	6817 
Y_GE65,F,MED_E,NAC,LT	4057 	3764 	13071 	12935 	11925 	11623 	12470 	12105 	9852 	7811 	6400 	5600 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,LU	38548 p	36216 	36364 	35598 	34024 	33039 	33245 	31640 	29979 	28929 	28545 	27884 	26553 	24977 	21846 	21190 	20823 	20228 	19831 	17822 	17303 
Y_GE65,F,MED_E,NAC,LV	4202 	3870 	3694 	3622 	3559 	3528 	3558 	3164 	2587 	2193 	1727 	1585 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,MK	: 	137250 	125600 	119462 	109293 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,MT	10099 	10349 	9958 	9798 	9361 	8898 	8540 	8245 	7546 	7469 	3158 	2737 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,NL	18946 b	18900 	18740 	18682 	18284 	17717 	17714 	17341 	16473 	15359 	15115 	15065 	: 	: 	12469 	12270 	11373 	11127 	10571 	9792 	9424 
Y_GE65,F,MED_E,NAC,NO	306839 	304820 	298144 	278559 	273854 	238600 	230324 	222729 	200713 	183038 	170315 	159684 	155451 	149315 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,PL	22667 	21829 	20952 	20261 	18897 	17933 	16928 	15714 	14526 	13408 	12620 	11612 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,PT	7784 	7571 	7454 	7520 	7420 	7124 	7028 	6851 	6488 	6020 	5865 	5705 	5318 	: 	4728 	4404 	3992 	3623 	3506 	3259 	3057 
Y_GE65,F,MED_E,NAC,RO	9840 	9480 	8900 	8533 	8380 	8308 	7885 	6969 	5252 	4215 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,RS	309689 	299075 	264000 	259600 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,SE	174989 	174573 b	183962 	179476 	169299 	158041 	156143 	150151 	142579 	134815 	130466 	125092 	119853 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,SI	10539 	10684 	10316 	9865 	10074 	9835 	9721 	9793 	8753 	8139 	1820697 	1715717 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,SK	6347 	6267 	6142 	5977 	5696 	5455 	5171 	4616 	128131 	118974 	106980 	94972 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,TR	: 	10077 	9196 	8487 	7524 	6862 	6309 	6130 	5490 	5287 	4402 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,NAC,UK	15096 	14871 	14333 	13898 	13529 b	12242 	11896 	11693 	11364 	11031 	10014 	9670 	: 	: 	8040 	7782 	7272 	6936 	6660 	6155 	5532 
Y_GE65,F,MED_E,PPS,AT	20941 	20527 	19777 	19082 	18664 	18062 	16944 	16549 	16022 b	16166 	15730 	15838 	14909 	13626 	12652 	12106 	11052 	11090 	10534 	10525 	10475 
Y_GE65,F,MED_E,PPS,BE	16265 	15892 	15149 	15153 	13874 	13618 	13236 	13246 	12733 	12353 	11935 	11645 	11527 	11712 	11887 	11341 	11094 	11079 	10706 	9969 	9745 
Y_GE65,F,MED_E,PPS,BG	5217 b	4832 	5449 	4484 	4118 	4200 	4292 	3699 	3294 	2531 	2526 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,CH	21617 	21379 	20262 b	19590 	18014 	17078 	17320 	16564 	16824 	17173 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,CY	12653 	11952 	11500 	13087 	13175 	12664 	11815 	11305 	10820 b	10497 	9465 	8493 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,CZ	10192 	9582 	9298 	9140 	8667 	8213 	7908 	8063 	7745 	7253 	6802 	6352 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,DE	18039 	17655 	16930 	17204 	17002 	16583 	15666 	15672 	15764 	14902 	13903 	14273 	: 	: 	14301 	13276 	13155 	12781 	12135 	11399 	10778 
Y_GE65,F,MED_E,PPS,DK	16540 	16162 	15882 	15350 	14828 	14650 b	13272 	13040 	12796 	12329 	11850 	11429 	10966 	11156 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,EA	16306.2 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,EA18	16403.9 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,EA19	16306.2 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,EE	7330 	6652 	6033 b	5910 	5714 	5640 	5465 	5256 	4697 	4356 	4032 	3498 	3023 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,EL	8914 	8802 	8409 	9046 	9877 	9484 	10826 	10866 	10561 	9685 	9190 	8699 	8174 	8199 	6854 	7038 	6156 	5779 	5689 	5683 	5004 
Y_GE65,F,MED_E,PPS,ES	14710 	14072 	13972 	13744 	13411 	12855 	13066 	13468 	12468 b	10171 	9235 	9037 	9220 	: 	9332 	8503 	7982 	7740 	7568 	7265 	7021 
Y_GE65,F,MED_E,PPS,EU	14725.5 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11624 e	11067 e	10576 e	10252 e	9702 e	9247 e	8855 e
Y_GE65,F,MED_E,PPS,EU27	14793.0 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,EU28	14725.5 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,FI	16214 	15549 	14977 	14904 	14085 	13476 	13087 	12353 	11801 	11277 	10684 	10376 	9840 	: 	9240 	8592 	8642 	8437 	8671 	8038 	: 
Y_GE65,F,MED_E,PPS,FR	20489 	19766 	18995 	18931 	17941 	17598 	16504 	16228 	16146 b	13626 	13077 	12851 	12381 	: 	12523 	11909 	11699 	11483 	10552 	10388 	10195 
Y_GE65,F,MED_E,PPS,HR	7291 	6978 	6567 	6250 	5926 	5756 	5891 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,HU	8178 	7702 	7621 	7142 	7085 	6788 	6602 	6615 	6408 	6061 	5543 	5384 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,IE	: 	15262 	14435 	14780 	13878 	14236 	14231 	13338 	13445 	12189 	11206 	10021 	9058 	8452 	7847 	7209 	7445 	7305 	6925 	6794 	6672 
Y_GE65,F,MED_E,PPS,IS	: 	17162 	17422 	16437 	15839 	15769 	16522 	18853 	17269 	15563 	14498 	13301 	12422 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,IT	15883 p	14728 	14563 	14414 	14376 	14269 	13648 	13423 	13156 	12345 	11977 	11579 	11479 	: 	10855 	10866 	9866 	9292 	8486 	8491 	8049 
Y_GE65,F,MED_E,PPS,LT	6669 	5996 	5962 	5806 	5355 	5296 	5394 	5316 	4755 	3946 	3380 	3031 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,LU	31997 p	30070 	29954 	29963 	27589 	27011 	27353 	26930 	26126 	25982 	25580 	27066 	25719 	24465 	22655 	21711 	20378 	20054 	20171 	17625 	17542 
Y_GE65,F,MED_E,PPS,LV	6072 	5373 	5197 	5005 	4879 	4999 	4658 	4215 	3896 	3641 	3055 	2980 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,MK	: 	4788 	4293 	4073 	3821 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,MT	12594 	12795 	12071 	12198 	11938 	11492 	10943 	10657 	10000 	9989 	9825 	8752 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,NL	17496 b	17209 	16869 	17236 	16875 	16429 	16424 	16542 	16152 	14764 	14442 	14196 	: 	: 	12494 	12663 	11878 	11502 	10541 	9591 	9112 
Y_GE65,F,MED_E,PPS,NO	24793 	24911 	24305 	23271 	22424 	19818 	18932 	19377 	18214 	16274 	15118 	14113 	13669 	13153 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,PL	9990 	9343 	8942 	8586 	7827 	7435 	6728 	6474 	6221 	5511 	5137 	4819 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,PT	9496 	9260 	9172 	9030 	8732 	8150 	7878 	7782 	7572 	7087 	6896 	6531 	6181 	: 	6543 	6041 	5511 	5037 	4878 	4578 	4480 
Y_GE65,F,MED_E,PPS,RO	4334 	4015 	3752 	3690 	3579 	3437 	3230 	3000 	2470 	2075 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,RS	5280 	5053 	4426 	4528 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,SE	15394 	15280 b	16162 	16016 	14916 	13846 	13662 	13790 	13335 	12297 	11807 	11293 	10635 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,SI	13251 	13085 	12410 	11829 	11860 	11426 	11057 	11830 	11098 	10617 	9913 	9443 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,SK	9595 	9242 	8845 	8492 	8058 	7764 	7067 	6392 	5354 	4512 	3865 	3345 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,TR	: 	5797 	5663 	5624 	5180 	4925 	4604 	4714 	4385 	4399 	3933 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MED_E,PPS,UK	15270 	15600 	14635 	14678 	14317 b	12986 	12864 	13574 	13984 	14315 	13284 	12886 	: 	: 	11147 	10588 	9978 	9632 	9332 	8426 	7914 
Y_GE65,F,MEI_E,EUR,AT	24340 	23878 	23681 	21951 	22116 	21064 	20799 	19267 	18527 b	18976 	17881 	19139 	17090 	16258 	13627 	13906 	13389 	13226 	13464 	13831 	13172 
Y_GE65,F,MEI_E,EUR,BE	19708 	19316 	18966 	18501 	17010 	16997 	17302 	16525 	15404 	14992 	14227 	14184 	13701 	13382 	14779 	13223 	13020 	13279 	13111 	12741 	12291 
Y_GE65,F,MEI_E,EUR,BG	2913 b	2834 	3232 	2741 	2518 	2611 	2572 	2215 	1852 	1323 	1253 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,CH	40475 	36975 	34966 b	35279 	33984 	30229 	27289 	25823 	25561 	26573 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,CY	14195 	14192 	14064 	15565 	15146 	14170 	13561 	13366 	12392 b	11959 	10846 	9752 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,CZ	6795 	6526 	6858 	7112 	7112 	6687 	6300 	6385 	5276 	4862 	4283 	3868 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,DE	20306 	20194 	19462 	19610 	19771 	19544 	19008 	18483 	18239 	17238 	15259 	16463 	: 	: 	16318 	16130 	15717 	15355 	15527 	14625 	13537 
Y_GE65,F,MEI_E,EUR,DK	26765 	27149 	27439 	24267 	24338 	23522 b	20613 	20347 	20091 	18917 	18291 	17665 	17699 	17993 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,EA	19412 e	18987 e	18799 e	18713 e	18641 e	18146 e	: 	17601 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,EA18	19559 e	19133 	18799 	18607 	18534 	18041 	17853 	17439 	16654 	14919 	13935 	14185 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,EA19	19412 e	18987 	18653 	18459 	18382 	17886 	17708 	17296 	16508 	14786 	13809 	14053 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,EE	6655 	6214 	5725 b	5387 	5073 	4901 	4913 	4863 	4153 	3479 	3022 	2601 	2277 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,EL	8356 	8353 	8395 	9140 	10409 	10374 	11641 	11366 	10727 	10049 	9286 	8988 	8183 	7826 	6610 	6697 	6005 	5962 	5507 	5370 	4864 
Y_GE65,F,MEI_E,EUR,ES	15420 	15083 	15113 	14994 	14943 	14401 	15083 	14877 	13801 b	10814 	9968 	9608 	9398 	: 	9151 	8469 	7983 	7662 	7564 	7105 	6940 
Y_GE65,F,MEI_E,EUR,EU	17307 e	17001 e	16752 e	16286 e	16286 e	15519 e	: 	14936 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13471 e	12944 e	12352 e	12016 e	11447 e	10854 e	10460 e
Y_GE65,F,MEI_E,EUR,EU27	17414 e	17107 	16854 	16388 	16389 	15616 	15291 	14936 	14592 	13431 	12509 e	12442 e	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,EU28	17307 e	17001 	16752 	16286 	16286 	15519 	15197 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,FI	22174 	21805 	21276 	20921 	20009 	18880 	18603 	17804 	16566 	15655 	15183 	14811 	14162 	: 	11913 	11752 	11197 	11203 	11189 	11074 	: 
Y_GE65,F,MEI_E,EUR,FR	27334 	26429 	26339 	25497 	25147 	24326 	23521 	23205 	21819 b	17217 	16301 	17100 	16468 	: 	14515 	14468 	13921 	13841 	13644 	13304 	12981 
Y_GE65,F,MEI_E,EUR,HR	5232 	5086 	4982 	4903 	4925 	4976 	5023 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,HU	5108 	4943 	4910 	4826 	4765 	4703 	4519 	4967 	4616 	3972 	3907 	3524 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,IE	: 	22551 	21075 	22081 	20441 	19853 	21278 	21100 	21086 	18821 	17147 	15440 	14458 	13109 	11748 	10430 	10305 	9764 	8664 	7648 	7619 
Y_GE65,F,MEI_E,EUR,IS	: 	22085 	22095 	20747 	20006 	19095 	20304 	25092 	31224 	27590 	25998 	21483 	19795 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,IT	18301 p	17586 	17443 	17204 	17295 	16808 	16552 	16123 	15489 	15058 	14565 	14012 	13960 	: 	10474 	10444 	9895 	9300 	8475 	7830 	8116 
Y_GE65,F,MEI_E,EUR,LT	4979 	4721 	4575 	4479 	3965 	3860 	4253 	4361 	3553 	2680 	2154 	1866 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,LU	42908 p	39597 	41196 	39390 	38192 	37243 	35884 	34475 	32928 	32901 	30817 	31342 	28930 	28711 	24383 	23569 	22784 	22252 	21955 	21172 	19899 
Y_GE65,F,MEI_E,EUR,LV	5360 	4935 	4667 	4503 	4311 	4322 	4422 	4546 	3822 	2999 	2284 	1951 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,MK	: 	2504 	2366 	2183 	1996 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,MT	11758 	11981 	11534 	11240 	10619 	9895 	9662 	9350 	8397 	8315 	8322 	7608 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,NL	21976 b	22336 	21286 	21930 	21176 	20428 	20544 	20368 	19103 	17564 	17717 	17355 	: 	: 	15037 	14693 	13752 	13430 	13148 	12754 	12040 
Y_GE65,F,MEI_E,EUR,NO	37643 	40308 	41484 	40054 	38153 	32598 	28718 	30104 	27749 	24979 	22451 	22124 	21919 	22758 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,PL	6032 	5801 	5563 	5373 	5117 	5008 	4408 	5001 	4284 	3832 	3513 	2874 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,PT	10050 	9349 	9283 	9650 	9878 	9251 	9050 	8967 	8677 	8275 	7819 	7536 	7218 	: 	5979 	5574 	5169 	5060 	4834 	4661 	4132 
Y_GE65,F,MEI_E,EUR,RO	2512 	2383 	2376 	2272 	2256 	2266 	2110 	2166 	1873 	1482 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,RS	3003 	2867 	2718 	2760 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,SE	23404 	22599 b	25059 	23963 	21967 	19418 	17069 	18193 	17342 	16673 	16239 	15238 	14790 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,SI	11554 	11636 	11399 	10828 	11255 	10826 	10596 	10666 	9662 	8918 	8280 	7871 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,SK	6777 	6684 	6525 	6376 	6193 	5913 	5513 	4997 	4086 	3471 	3125 	2498 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,TR	: 	4322 	4563 	4530 	4018 	4367 	3619 	4146 	3929 	3992 	3536 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,EUR,UK	21443 	21372 	20645 	18578 	19493 b	16584 	16060 	15101 	17677 	18908 	17661 	16727 	: 	: 	15779 	13938 	12971 	12222 	9824 	9266 	9118 
Y_GE65,F,MEI_E,NAC,AT	24340 	23878 	23681 	21951 	22116 	21064 	20799 	19267 	18527 b	18976 	17881 	19139 	17090 	16258 	13627 	13906 	13481 	13288 	13146 	13250 	12961 
Y_GE65,F,MEI_E,NAC,BE	19708 	19316 	18966 	18501 	17010 	16997 	17302 	16525 	15404 	14992 	14227 	14184 	13701 	13382 	14779 	13223 	13111 	13342 	12773 	12176 	12083 
Y_GE65,F,MEI_E,NAC,BG	5698 b	5542 	6320 	5360 	4925 	5108 	5031 	4331 	3622 	2587 	2451 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,CH	43223 	44910 	43046 b	42522 	41889 	41725 	41207 	40991 	41989 	41797 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,CY	14195 	14192 	14064 	15565 	15146 	14170 	13561 	13366 	7220 b	6886 	6256 	5674 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,CZ	185349 	179692 	178180 	178852 	174883 	169078 	166532 	159285 	146503 	137788 	127551 	123355 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,DE	20306 	20194 	19462 	19610 	19771 	19544 	19008 	18483 	18239 	17238 	15259 	16463 	: 	: 	16318 	16130 	15824 	15422 	15160 	14011 	13320 
Y_GE65,F,MEI_E,NAC,DK	199632 	202391 	204637 	180639 	181332 	175174 b	153492 	151706 	149692 	141105 	136301 	131424 	131514 	133701 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,EA	19303.3 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,EA18	19448.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,EA19	19303.3 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,EE	6655 	6214 	5725 b	5387 	5073 	4901 	4913 	4863 	4153 	3479 	3022 	2601 	2277 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,EL	8356 	8353 	8395 	9140 	10409 	10374 	11641 	11366 	10727 	10049 	9286 	8988 	8183 	7826 	6610 	6481 	5899 	5478 	4998 	4833 	4161 
Y_GE65,F,MEI_E,NAC,ES	15420 	15083 	15113 	14994 	14943 	14401 	15083 	14877 	13801 b	10814 	9968 	9608 	9398 	: 	9151 	8469 	8021 	7639 	7308 	6961 	6629 
Y_GE65,F,MEI_E,NAC,EU	58723.5 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,EU27	58898.7 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,EU28	58723.5 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,FI	22174 	21805 	21276 	20921 	20009 	18880 	18603 	17804 	16566 	15655 	15183 	14811 	14162 	: 	11913 	11752 	11266 	11080 	10968 	10632 	: 
Y_GE65,F,MEI_E,NAC,FR	27334 	26429 	26339 	25497 	25147 	24326 	23521 	23205 	21819 b	17217 	16301 	17100 	16468 	: 	14515 	14468 	14010 	13952 	13513 	13234 	13026 
Y_GE65,F,MEI_E,NAC,HR	39832 	38826 	37756 	36877 	36635 	36269 	36871 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,HU	1583584 	1526048 	1457533 	1396042 	1331327 	1295693 	1266910 	1249221 	1160209 	1049757 	969237 	886762 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,IE	: 	22551 	21075 	22081 	20441 	19853 	21278 	21100 	21086 	18821 	17147 	15440 	14458 	13109 	11748 	10430 	10287 	9267 	8729 	7920 	7678 
Y_GE65,F,MEI_E,NAC,IS	: 	3420157 	3587749 	3334726 	3229305 	3091260 	3505934 	3609041 	2736128 	2421283 	2033795 	1872033 	1715212 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,IT	18301 p	17586 	17443 	17204 	17295 	16808 	16552 	16123 	15489 	15058 	14565 	14012 	13960 	: 	10474 	10444 	9933 	9267 	8574 	8614 	8027 
Y_GE65,F,MEI_E,NAC,LT	4979 	4721 	15797 	15464 	13690 	13329 	14686 	15058 	12268 	9254 	7437 	6443 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,LU	42908 p	39597 	41196 	39390 	38192 	37243 	35884 	34475 	32928 	32901 	30817 	31342 	28930 	28711 	24383 	23569 	22943 	22358 	21388 	20234 	19562 
Y_GE65,F,MEI_E,NAC,LV	5360 	4935 	4667 	4503 	4311 	4322 	4422 	4546 	3822 	2999 	2284 	1951 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE65,F,MEI_E,NAC,MK	: 	154317 	145712 	134335 	122710 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
